Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Neeta Damai,5,12 September 2024,Really I like it very much,Josh Team,13 September 2024,"('N/A', 'N/A')"
Sumareddy Reddys,5,12 September 2024,Vv good,Josh Team,12 September 2024,"('N/A', 'N/A')"
Magail nandu Nandu,5,12 September 2024,WhatsApp,Josh Team,12 September 2024,"('N/A', 'N/A')"
Barsa Hembram,5,12 September 2024,Nice 🥰🥰🥰,Josh Team,12 September 2024,"('N/A', 'N/A')"
Jajsjjs jsjsjsjsjs,1,12 September 2024,Well nice tiki app learn more all install,Josh Team,12 September 2024,1 person found this review helpful
Shani Kumar,5,12 September 2024,Nice,Josh Team,12 September 2024,1 person found this review helpful
Mithun Dwivedi,5,12 September 2024,Wow,Josh Team,12 September 2024,"('N/A', 'N/A')"
Shaikh Tarif,4,12 September 2024,Very good 😊,Josh Team,12 September 2024,"('N/A', 'N/A')"
Anurag Yadav,3,12 September 2024,Nice,Josh Team,12 September 2024,1 person found this review helpful
Mohit Vikraal,5,12 September 2024,Excellent 👌👌👌👌👍👍,Josh Team,12 September 2024,"('N/A', 'N/A')"
PRINCE JHA,3,11 September 2024,All is well but followers following is very low,Josh Team,12 September 2024,3 people found this review helpful
Swagata Joneja,5,11 September 2024,Good but want more effect and crop facility,Josh Team,12 September 2024,"('N/A', 'N/A')"
eclipwze,5,11 September 2024,I love this app so much 💞,Josh Team,12 September 2024,"('N/A', 'N/A')"
ASHWANI KUMAR,5,11 September 2024,Nice app👌👌,Josh Team,12 September 2024,"('N/A', 'N/A')"
Jishan Ali,5,11 September 2024,JISHSN,Josh Team,12 September 2024,"('N/A', 'N/A')"
Debolina Dhar,5,11 September 2024,Good app,Josh Team,12 September 2024,"('N/A', 'N/A')"
Vineesh Singh,4,11 September 2024,Vineeshsingh,Josh Team,11 September 2024,"('N/A', 'N/A')"
Shailesh Kumar,5,11 September 2024,Nice,Josh Team,11 September 2024,"('N/A', 'N/A')"
Akash Adhikari,5,11 September 2024,Nice,Josh Team,11 September 2024,"('N/A', 'N/A')"
Swarup Dutta,5,11 September 2024,I am very happy.,Josh Team,11 September 2024,"('N/A', 'N/A')"
SATISH Bagde,5,11 September 2024,👍 nice,Josh Team,11 September 2024,"('N/A', 'N/A')"
Sameer Akhtar,5,11 September 2024,Nice app,Josh Team,11 September 2024,"('N/A', 'N/A')"
Bijaya Gouda,5,11 September 2024,Good,Josh Team,11 September 2024,"('N/A', 'N/A')"
Ajay Ray,5,11 September 2024,Ajay Raj 8726,Josh Team,11 September 2024,"('N/A', 'N/A')"
Sulekha Marik,5,10 September 2024,So so good app and my followers 2030,Josh Team,11 September 2024,"('N/A', 'N/A')"
Nasim Alam,1,10 September 2024,Yash super hit videos app,Josh Team,11 September 2024,"('N/A', 'N/A')"
Santoshkumar. Paswan,1,10 September 2024,Good,Josh Team,11 September 2024,"('N/A', 'N/A')"
Sintu Mahato,5,10 September 2024,Nice,Josh Team,11 September 2024,"('N/A', 'N/A')"
Kailash Jha,5,10 September 2024,Nice,Josh Team,11 September 2024,"('N/A', 'N/A')"
Mohamed Niyaz,5,10 September 2024,Superb app,Josh Team,10 September 2024,"('N/A', 'N/A')"
Banti Verma,5,10 September 2024,all good Nothing to say,Josh Team,10 September 2024,"('N/A', 'N/A')"
Rangder Mafiya,5,10 September 2024,Good 👍🏻,Josh Team,10 September 2024,"('N/A', 'N/A')"
YOGANAND SRINIVAS,5,10 September 2024,Good,Josh Team,10 September 2024,"('N/A', 'N/A')"
Ad Anand Razz,4,9 September 2024,Very nice,Josh Team,10 September 2024,"('N/A', 'N/A')"
Sumanth Rai Rai,5,9 September 2024,Wow super Josh,Josh Team,10 September 2024,1 person found this review helpful
M lacharam M lacharam,5,9 September 2024,Fecbookfecbook fecbook,Josh Team,10 September 2024,1 person found this review helpful
Mohammad Basha,5,9 September 2024,Nice good 😊😊😊,Josh Team,10 September 2024,"('N/A', 'N/A')"
Sangappa sherikar,5,9 September 2024,It. Is so funny,Josh Team,9 September 2024,"('N/A', 'N/A')"
Pukkalla Dharmaraju,5,9 September 2024,Supar,Josh Team,9 September 2024,"('N/A', 'N/A')"
Mahendra Baranwal,3,9 September 2024,Nice,Josh Team,9 September 2024,"('N/A', 'N/A')"
Varun Singh,5,9 September 2024,Very good aap,Josh Team,9 September 2024,"('N/A', 'N/A')"
Taufik Mohomadd,3,9 September 2024,Taufikmohomadd,Josh Team,9 September 2024,"('N/A', 'N/A')"
Hajrat official 24,5,9 September 2024,1.millon Followers,Josh Team,9 September 2024,"('N/A', 'N/A')"
Komal Kumari,5,9 September 2024,Best app,Josh Team,9 September 2024,"('N/A', 'N/A')"
Israr Mohd,5,9 September 2024,Very good,Josh Team,9 September 2024,"('N/A', 'N/A')"
muthu ramam,4,9 September 2024,Aba,Josh Team,9 September 2024,"('N/A', 'N/A')"
jassi gammers,5,8 September 2024,The chat update of the app is great and nothing else 😍😊,Josh Team,9 September 2024,6 people found this review helpful
Funky Siso,5,8 September 2024,Nice,Josh Team,9 September 2024,"('N/A', 'N/A')"
Nazia Faroque,4,8 September 2024,The best way to pass time but I opened my channel and I didn't get response 😭😭😭😡😡😡,Josh Team,8 September 2024,14 people found this review helpful
Rehana Khatun,2,8 September 2024,Fine,Josh Team,8 September 2024,"('N/A', 'N/A')"
PRABHJOT SINGH,5,8 September 2024,Good,Josh Team,8 September 2024,"('N/A', 'N/A')"
Sahil sidd,5,8 September 2024,ar army f,Josh Team,8 September 2024,"('N/A', 'N/A')"
CHARAN (Charan),5,8 September 2024,Super blockbuster 🔥🔥🔥🔥 love 😘🙏✊🔥❤️,Josh Team,8 September 2024,"('N/A', 'N/A')"
SULTAN MIRZA,5,8 September 2024,Great AAP,Josh Team,8 September 2024,"('N/A', 'N/A')"
kannan automobile,5,7 September 2024,Good,Josh Team,8 September 2024,"('N/A', 'N/A')"
Basheer Ahmed,5,7 September 2024,Super app josh,Josh Team,8 September 2024,"('N/A', 'N/A')"
Sudhir Kumar,5,7 September 2024,Jypal,Josh Team,8 September 2024,"('N/A', 'N/A')"
Ruhul Hoque,5,7 September 2024,Interesting,Josh Team,8 September 2024,"('N/A', 'N/A')"
Laxmi Narayan Kumar,5,7 September 2024,मुझे बहुत ज्यादा पसंद आया जोर से,Josh Team,8 September 2024,"('N/A', 'N/A')"
asupramani asupramani,5,7 September 2024,a supramani,Josh Team,8 September 2024,"('N/A', 'N/A')"
kumar simha,5,7 September 2024,Goooooood,Josh Team,7 September 2024,"('N/A', 'N/A')"
shivakumar G G,4,6 September 2024,Good,Josh Team,7 September 2024,"('N/A', 'N/A')"
SACHIN YOGI,5,6 September 2024,Good,Josh Team,7 September 2024,"('N/A', 'N/A')"
B kumar Santosh,5,6 September 2024,Madhaba,Josh Team,7 September 2024,"('N/A', 'N/A')"
Swapan Lal Mukherjee,4,6 September 2024,I can't download my reels from josh why this happen ing,Josh Team,7 September 2024,"('N/A', 'N/A')"
K Srinivadu,1,6 September 2024,Anadas,Josh Team,7 September 2024,"('N/A', 'N/A')"
PIYUSH KUMAR KHARWAR,5,6 September 2024,Best hai,Josh Team,7 September 2024,"('N/A', 'N/A')"
Pervaiz Ahmed,4,6 September 2024,Great apps for entertainment,Josh Team,6 September 2024,"('N/A', 'N/A')"
Suresh N,5,6 September 2024,Nice,Josh Team,6 September 2024,"('N/A', 'N/A')"
Suman Soni,5,5 September 2024,Awesome 👌 👏 👍 😍 💖,Josh Team,6 September 2024,"('N/A', 'N/A')"
Shaik Khasim,5,5 September 2024,Full entertainment happy enjoying,Josh Team,6 September 2024,"('N/A', 'N/A')"
Sonu Kushwaha,4,5 September 2024,All ok,Josh Team,6 September 2024,"('N/A', 'N/A')"
Modi KaFan,5,5 September 2024,बहुत बहुत बढ़िया टाइमपास के लिए बहुत अच्छा प्लेटफार्म है 75,Josh Team,5 September 2024,"('N/A', 'N/A')"
Aditya Kumar,3,5 September 2024,average,Josh Team,5 September 2024,"('N/A', 'N/A')"
Sachin Gunwante,1,5 September 2024,Bad,Josh Team,5 September 2024,"('N/A', 'N/A')"
Patan Ameer khan,5,5 September 2024,Omg Josh,Josh Team,5 September 2024,"('N/A', 'N/A')"
Vinoth Vinoth,5,5 September 2024,Nice,Josh Team,5 September 2024,"('N/A', 'N/A')"
Saurabh Singh,5,4 September 2024,Nice,Josh Team,5 September 2024,"('N/A', 'N/A')"
ASAD KHAN,5,4 September 2024,I LOVE VERY VERY MUCH ALL VIDEOS THANKS APP JOSH FOR CHANGES OF MY MIND 😘😘😘😘😘😘😘❤,Josh Team,5 September 2024,"('N/A', 'N/A')"
Suraj shada,5,4 September 2024,sujit,Josh Team,5 September 2024,"('N/A', 'N/A')"
Sakthi Murugan,3,4 September 2024,Nice to good,Josh Team,5 September 2024,"('N/A', 'N/A')"
web titel,2,4 September 2024,I am huge fan of josh app I waiting for marketing link add features,Josh Team,5 September 2024,4 people found this review helpful
Venky,5,4 September 2024,👌👌 Super App,Josh Team,5 September 2024,"('N/A', 'N/A')"
rahul m,5,4 September 2024,Nice aap,Josh Team,4 September 2024,"('N/A', 'N/A')"
Mohammed Ahmed Ullah,4,4 September 2024,Nice,Josh Team,4 September 2024,"('N/A', 'N/A')"
akshith Padalwar,1,4 September 2024,West,Josh Team,4 September 2024,"('N/A', 'N/A')"
Mausam Kumar,5,3 September 2024,Mausam Raj ♥️,Josh Team,4 September 2024,"('N/A', 'N/A')"
P Ramkumar,5,3 September 2024,Good,Josh Team,4 September 2024,"('N/A', 'N/A')"
Dhansingh Dadal,5,3 September 2024,Wow,Josh Team,4 September 2024,"('N/A', 'N/A')"
Krishna Sharma,4,3 September 2024,Ssz ok Thanks nhuhhg I,Josh Team,4 September 2024,"('N/A', 'N/A')"
sagar s,5,3 September 2024,Vvv good,Josh Team,3 September 2024,"('N/A', 'N/A')"
Zaid Sid,5,3 September 2024,Josh App is best,Josh Team,3 September 2024,"('N/A', 'N/A')"
Davinder Kumar,5,3 September 2024,I am using last 3year but no response like,Josh Team,3 September 2024,"('N/A', 'N/A')"
arjun badole,5,2 September 2024,अर्जुन,Josh Team,3 September 2024,"('N/A', 'N/A')"
Kajalrockstar,1,2 September 2024,"My id is freezed Hello dear Josh team I have 7000 follower on my josh id and my josh account is freezed .I didn't uploading on my josh Id views and likes are not coming on on it they you should check my id once and you correct the mistake I have on my Id ,I will do this in future.I will not you can unfreeze my josh account. (Thank you) ( My josh id name is 433035)",Josh Team,3 September 2024,"('N/A', 'N/A')"
Raihan Mondal,5,2 September 2024,Best,Josh Team,2 September 2024,"('N/A', 'N/A')"
Sana Shaikh,5,2 September 2024,nice,Josh Team,2 September 2024,"('N/A', 'N/A')"
Dindigul Balaji,5,2 September 2024,Super josh support please 🙏,Josh Team,2 September 2024,"('N/A', 'N/A')"
Sofikul Hasan,5,1 September 2024,শফিউল হাসান,Josh Team,1 September 2024,"('N/A', 'N/A')"
Actor Cherry,5,1 September 2024,My id name actor cherry...I hav alredy 1 million view ..but now views is very low ....ples improv my videos and views ...I love josh,Josh Team,1 September 2024,"('N/A', 'N/A')"
Vikas Singh,5,1 September 2024,Nice 👍,Josh Team,1 September 2024,"('N/A', 'N/A')"
Aish Khan,5,1 September 2024,Aishkhan,Josh Team,1 September 2024,"('N/A', 'N/A')"
Sanjay Kumar Sanjay Kumar,5,1 September 2024,Sanj you yaar ❤️ lo que,Josh Team,1 September 2024,"('N/A', 'N/A')"
Aakansha Singh,5,1 September 2024,I need followers but did not getting wh should I do,Josh Team,1 September 2024,"('N/A', 'N/A')"
Afjal Ali,5,1 September 2024,Shupar josh,Josh Team,1 September 2024,"('N/A', 'N/A')"
Mayank Sharma,5,1 September 2024,Josh can you please help me and viral them pls,Josh Team,1 September 2024,"('N/A', 'N/A')"
Kaveri Bhale,5,1 September 2024,Very very good experience/ Josh app is the best app,Josh Team,1 September 2024,15 people found this review helpful
DEVKARAN MEHAR,5,1 September 2024,Very nice,Josh Team,1 September 2024,"('N/A', 'N/A')"
Mohit Sahu,4,1 September 2024,Bahu mast app hai📰💙📰🏏💜😮,Josh Team,1 September 2024,"('N/A', 'N/A')"
Harshit Gujjar,5,1 September 2024,Nice,Josh Team,1 September 2024,"('N/A', 'N/A')"
Shakib Khan,5,31 August 2024,good appp super,Josh Team,1 September 2024,"('N/A', 'N/A')"
SUJIT mandal,5,31 August 2024,Beautiful performance and easy to use,Josh Team,1 September 2024,22 people found this review helpful
Malli M,5,31 August 2024,Super,Josh Team,31 August 2024,"('N/A', 'N/A')"
Anand Anand,5,31 August 2024,⭐ super 🌹🙏🌹,Josh Team,31 August 2024,"('N/A', 'N/A')"
ASHOK GOUR,5,31 August 2024,Exilence,Josh Team,31 August 2024,"('N/A', 'N/A')"
दिपक गिरी,5,31 August 2024,Nicely,Josh Team,31 August 2024,"('N/A', 'N/A')"
TM Mafia,4,31 August 2024,Amazing 😍,Josh Team,31 August 2024,"('N/A', 'N/A')"
Maheshkumar Reddy,5,30 August 2024,Nice app,Josh Team,31 August 2024,"('N/A', 'N/A')"
Swarup Pakrey,5,30 August 2024,Everything is good in joss app but it would be great to have photo posting service like facebook instragram and live trimming service voice call video call story.,Josh Team,31 August 2024,"1,081 people found this review helpful"
Kuldeep Singh,5,30 August 2024,Kuldeep thakur,Josh Team,30 August 2024,"('N/A', 'N/A')"
Deepak Darji,5,30 August 2024,😄😆,Josh Team,30 August 2024,"('N/A', 'N/A')"
Rabi Kumar Singh,5,30 August 2024,Wow josh app is good to create video make viral,Josh Team,30 August 2024,"('N/A', 'N/A')"
ZabirKhan Official,5,30 August 2024,Nice,Josh Team,30 August 2024,"('N/A', 'N/A')"
Aslam Ansari,5,30 August 2024,Very good,Josh Team,30 August 2024,"('N/A', 'N/A')"
Abir sader,5,30 August 2024,Nice app tis very nice app,Josh Team,30 August 2024,"('N/A', 'N/A')"
prakash anchal,4,30 August 2024,Comedy dance @prakash7star,Josh Team,30 August 2024,"('N/A', 'N/A')"
S s s Entertainment,5,29 August 2024,very good platform,Josh Team,30 August 2024,"('N/A', 'N/A')"
Vikash Kumar,5,29 August 2024,On,Josh Team,30 August 2024,"('N/A', 'N/A')"
Dharmendra Yadav,5,29 August 2024,Super 😘🥰,Josh Team,30 August 2024,"('N/A', 'N/A')"
Md Rahul,5,29 August 2024,Nice,Josh Team,30 August 2024,"('N/A', 'N/A')"
Jeevanantham K,5,29 August 2024,Greet,Josh Team,30 August 2024,"('N/A', 'N/A')"
Aslam Shaikh,5,29 August 2024,Ek number,Josh Team,30 August 2024,"('N/A', 'N/A')"
Nidhi Ekka,5,29 August 2024,Very very good 👍👍,Josh Team,30 August 2024,"('N/A', 'N/A')"
Bharat Chavan,5,29 August 2024,Amazing josh app 💝💝💝,Josh Team,29 August 2024,"('N/A', 'N/A')"
Kumari Niddhi,5,29 August 2024,Good,Josh Team,29 August 2024,"('N/A', 'N/A')"
Dhiraj Yadav official,5,28 August 2024,👍👍👍👍👍,Josh Team,29 August 2024,"('N/A', 'N/A')"
Anandh Anandh,5,28 August 2024,Ok good,Josh Team,29 August 2024,"('N/A', 'N/A')"
Vandana Shrsevas,5,28 August 2024,Nice app,Josh Team,29 August 2024,"('N/A', 'N/A')"
Sonam Devi,5,28 August 2024,Super fast,Josh Team,29 August 2024,"('N/A', 'N/A')"
Niladri Biswas,1,28 August 2024,Worst app I have been seen,Josh Team,28 August 2024,2 people found this review helpful
Rajiv Rajiv,5,28 August 2024,Very smooth and excellent,Josh Team,28 August 2024,"('N/A', 'N/A')"
Mamanduru Subramanyam,5,28 August 2024,Ok,Josh Team,28 August 2024,"('N/A', 'N/A')"
Kartik Jagtap,5,28 August 2024,I wish my account will soon be monitized,Josh Team,28 August 2024,"('N/A', 'N/A')"
Kamlesh Dev,1,28 August 2024,Sign,Josh Team,28 August 2024,"('N/A', 'N/A')"
sushilraj martha,5,28 August 2024,Excelent,Josh Team,28 August 2024,"('N/A', 'N/A')"
Zora jxxt,1,28 August 2024,Don't use,Josh Team,28 August 2024,"('N/A', 'N/A')"
Umairkhan Umairkhan,5,28 August 2024,Umai,Josh Team,28 August 2024,"('N/A', 'N/A')"
Jyotish love,5,28 August 2024,Josh puri Time ko Thanks,Josh Team,28 August 2024,"('N/A', 'N/A')"
Ashutosh Banerjee,4,28 August 2024,Nicee,Josh Team,28 August 2024,"('N/A', 'N/A')"
Kyamuna Sahani,5,27 August 2024,Very good,Josh Team,28 August 2024,"('N/A', 'N/A')"
Prem chandra Vishwakarma,5,27 August 2024,Very good aap,Josh Team,28 August 2024,"('N/A', 'N/A')"
dgg Rav,5,27 August 2024,Super,Josh Team,28 August 2024,"('N/A', 'N/A')"
Ansh Sharma,1,27 August 2024,This app is khatara,Josh Team,28 August 2024,"('N/A', 'N/A')"
Vishal Singh,5,27 August 2024,nice but paise Kam doge mujhe mai itne din se reels bana rha hu,Josh Team,28 August 2024,"('N/A', 'N/A')"
Aditya Yerwal,5,27 August 2024,Onderfull aap ❤️🤗,Josh Team,28 August 2024,"('N/A', 'N/A')"
Ravinder Kumar,5,27 August 2024,oss.,Josh Team,27 August 2024,"('N/A', 'N/A')"
army boy,5,27 August 2024,nice app,Josh Team,27 August 2024,"('N/A', 'N/A')"
Pritesh Lancer,1,27 August 2024,Most of the video is black out,Josh Team,27 August 2024,"('N/A', 'N/A')"
Jose Antony,5,27 August 2024,Super 😍,Josh Team,27 August 2024,"('N/A', 'N/A')"
RMR crazy channel yadav,5,27 August 2024,I was contact josh in email please focus my problem,Josh Team,27 August 2024,"('N/A', 'N/A')"
Sanjay Paswan,5,27 August 2024,Yaa,Josh Team,27 August 2024,"('N/A', 'N/A')"
Supriya Biswas,5,27 August 2024,It's very amazing,Josh Team,27 August 2024,"('N/A', 'N/A')"
Altaf Raja,5,26 August 2024,Nice app full support every one,Josh Team,27 August 2024,1 person found this review helpful
Rajender Jangra,4,26 August 2024,Nice,Josh Team,27 August 2024,"('N/A', 'N/A')"
Ritika Electronics,5,26 August 2024,Good sarvis,Josh Team,27 August 2024,"('N/A', 'N/A')"
Hari Babu,5,26 August 2024,Goodgood,Josh Team,26 August 2024,"('N/A', 'N/A')"
Kiran Sangle,5,26 August 2024,Very nice,Josh Team,26 August 2024,"('N/A', 'N/A')"
Raghupati Naidu Dhanimireddy,5,26 August 2024,Nice,Josh Team,26 August 2024,"('N/A', 'N/A')"
Syed Arif,5,26 August 2024,Good,Josh Team,26 August 2024,"('N/A', 'N/A')"
Kunal Kumar,5,26 August 2024,Best,Josh Team,26 August 2024,"('N/A', 'N/A')"
Priya Kumari Kumari,5,26 August 2024,This is good 😍,Josh Team,26 August 2024,"('N/A', 'N/A')"
Mohan Padhiyar,5,26 August 2024,Thank you very much,Josh Team,26 August 2024,"('N/A', 'N/A')"
Anuj Kumar,5,26 August 2024,Bas humko star bana do bus,Josh Team,26 August 2024,"('N/A', 'N/A')"
Jorte Artur,5,25 August 2024,Jortel artur,Josh Team,26 August 2024,"('N/A', 'N/A')"
Deepak Singh,5,25 August 2024,Vgood,Josh Team,26 August 2024,"('N/A', 'N/A')"
Egana kumar,2,25 August 2024,𝔼𝕘𝕒𝕟𝕒 𝕜𝕦𝕞𝕒𝕣.,Josh Team,25 August 2024,"('N/A', 'N/A')"
Piyush Nayak,5,25 August 2024,acha,Josh Team,25 August 2024,"('N/A', 'N/A')"
Preet Lamba,5,25 August 2024,Great,Josh Team,25 August 2024,"('N/A', 'N/A')"
Vishal nishad Raj,5,25 August 2024,Good,Josh Team,25 August 2024,"('N/A', 'N/A')"
Sunil Rawat,5,24 August 2024,Good josh aap,Josh Team,25 August 2024,"('N/A', 'N/A')"
Laskhaman More,5,24 August 2024,Laskhaman ❤️,Josh Team,25 August 2024,"('N/A', 'N/A')"
ashwani gagai,5,24 August 2024,Good,Josh Team,25 August 2024,"('N/A', 'N/A')"
Ashu Pathan,5,24 August 2024,Like,Josh Team,24 August 2024,"('N/A', 'N/A')"
Bharti Maher,4,24 August 2024,Great app,Josh Team,24 August 2024,"('N/A', 'N/A')"
Lucky Bhai,5,24 August 2024,Fantastic 😍,Josh Team,24 August 2024,"('N/A', 'N/A')"
Rishi Kumar,5,23 August 2024,Rishu,Josh Team,24 August 2024,"('N/A', 'N/A')"
Sarika Singh,4,23 August 2024,5-6 month seMere fans nhi bad rhe isliye 1 star km hai wrna pure star hote. Meri id che ke krk fans badao ok 👌thanks,Josh Team,24 August 2024,"('N/A', 'N/A')"
