Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Shiv,5,22 March 2025,This is amazing i never had friends because of this now i have friends and i feel lonely earlier but amazing fast speed helped me to get friends i feel so happy that i have friends now i live happy life...,N/A,N/A,"('N/A', 'N/A')"
Subhankar Saha,5,22 March 2025,"One of the standout features is its commitment to safety. Dost has multiple layers of protection for its users, such as optional anonymous chatting, which gives users control over how much personal information they reveal...",N/A,N/A,"('N/A', 'N/A')"
Abhijit Vishwakarma,5,22 March 2025,Mujhe Dost app ki video calling feature bahut pasand aayi! Clear aur crisp video. 5 stars best*,N/A,N/A,"('N/A', 'N/A')"
Ayush .S,5,22 March 2025,Dost app is a wonderful platform for personal growth and development! Its features encourage me to reflect on my thoughts and feelings. Personal growth best*,N/A,N/A,"('N/A', 'N/A')"
Harish Mahto,5,22 March 2025,Dost app is one of the best app i suggest you Mill must use this app use the app and join different different friends i suggest must be use ...,N/A,N/A,"('N/A', 'N/A')"
Akshat Singh,5,22 March 2025,"Enjoy seamless social networking experiences on Dostt App, featuring advanced integrations best*",N/A,N/A,1 person found this review helpful
Sujal Rajput,5,22 March 2025,"Experience seamless social networking experiences on Dostt App, available on-demand best*",N/A,N/A,1 person found this review helpful
Arjun Prince,1,22 March 2025,very worst app don't install guys fraud app your money automatically gone my coins or missing very slow servers don't recharge guys I have a experienced,Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
Nisha Bhushan,5,22 March 2025,Good app to make friends. And easy to use and free. Very friendly interface. Everything is Ok.,N/A,N/A,"('N/A', 'N/A')"
Muhammed Nashid,5,22 March 2025,Dost app is a great way to stay connected with friends and family! Its community features make it easy to share thoughts and ideas. Stay connected best*,N/A,N/A,"('N/A', 'N/A')"
Basith Samedh,5,22 March 2025,The Dost app is superb! User-friendly interface and top-notch features. Highly recommend for reliable messaging best*,N/A,N/A,"('N/A', 'N/A')"
Anthony Vinoth,1,22 March 2025,"Why are you like this, you don't want to give a response, what is this, you stop the company, a company, give a response, will you get my ID or not? 😭😭😭",Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
Abhay Baisla,5,22 March 2025,best app friends..,N/A,N/A,"('N/A', 'N/A')"
Girish Kumar,5,22 March 2025,very nice app to make a new friends.just few time a new friend with you to sharing our filling to someone...,N/A,N/A,"('N/A', 'N/A')"
Dev Singh,5,22 March 2025,Enjoy seamless social networking experiences on Dostt App with its user-friendly interface and navigation best*,N/A,N/A,1 person found this review helpful
Devendra Yadav,5,22 March 2025,"Dostt App provides a platform for self-expression, allowing users to share thoughts, feelings, and experiences best*",N/A,N/A,1 person found this review helpful
Kitti P,1,22 March 2025,wast app,Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
Patil Yogesh,5,22 March 2025,you can try this application is so good for you and your family to create a new style new look...,N/A,N/A,"('N/A', 'N/A')"
Råjkíshør Mêhtå,5,22 March 2025,Make friends in the app and talk online through video call and can also chat and do live settings please follow me install...,N/A,N/A,"('N/A', 'N/A')"
rajkishor singh,5,22 March 2025,"Dostt App offers advanced search functionality, making it easy to find friends, groups, and content best*",N/A,N/A,1 person found this review helpful
Ashik Bro,1,22 March 2025,is apps calls not response best waste coin customer care response but not for clear response buy the coin call the uses not responsibility this app is very waste your time,Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
Aman Kushwah,5,22 March 2025,"I'm absolutely loving the Dost app! It's revolutionized the way I connect with friends and family, offering so much more than your average messaging app. The seamless interface makes it effortless to stay in touch through texts, voice calls, r video chats...",N/A,N/A,12 people found this review helpful
Saroj Thakur,5,22 March 2025,It is my favorite app it is the vest app Dost app make me plasure i love this app thank Dostt app...,N/A,N/A,"('N/A', 'N/A')"
Prasant Bhave,5,22 March 2025,i just love dostt app. It is best for making friends whenever i feel lonely i use dostt app...,N/A,N/A,"('N/A', 'N/A')"
Bobbili kranthi Kranthi,5,22 March 2025,Dostt app is so veryy good app make nee firnds app...,N/A,N/A,"('N/A', 'N/A')"
Vivek Singh,5,22 March 2025,thik is lovely app for . make new friends please like the idea of the day dear this is app...,N/A,N/A,"('N/A', 'N/A')"
Verma Vishal Vishvanath,5,22 March 2025,I loved this app because I connect easily with new friends and family and it's amazing features...,N/A,N/A,"('N/A', 'N/A')"
Ganesh Landge,5,22 March 2025,very intresting app...,N/A,N/A,"('N/A', 'N/A')"
Akash Bhai,5,22 March 2025,This is very amazing app.It makes connecting with friends so easy and fun. The interface is smooth. and the features are really helpful for staying in touch...,N/A,N/A,"('N/A', 'N/A')"
Mohammad Farhan Alam (Farhan.xyz.ab),5,22 March 2025,"Dost app is amazing! User-friendly interface, great features, and seamless experience. Love the regional language support! Highly recommend...",N/A,N/A,"('N/A', 'N/A')"
Victor Augustine,5,22 March 2025,Best app it helps to easily get connected with people across with seamless connections. Recommended...,N/A,N/A,"('N/A', 'N/A')"
Satheesh kumar AT,5,22 March 2025,good,N/A,N/A,"('N/A', 'N/A')"
Zoraiz Khan,5,22 March 2025,best app :,N/A,N/A,"('N/A', 'N/A')"
CS 73 Mohit,5,22 March 2025,Nice ...,N/A,N/A,"('N/A', 'N/A')"
Chansan,5,22 March 2025,"excellent app, I love this app...",N/A,N/A,"('N/A', 'N/A')"
ANISH CHAUDHARY,5,22 March 2025,"I'm absolutely loving the Dost app! It's revolutionized the way I connect with friends and family, offering so much more than your average messaging app...",N/A,N/A,"('N/A', 'N/A')"
Arjun Bariya,5,22 March 2025,"The Best App for Make new friends. The way i connect friend and family, offering so much more than your average messaging app.Make friend easily. overall all very good app...",N/A,N/A,"('N/A', 'N/A')"
Over X,5,22 March 2025,I love the Dostt app! It's so easy to use and makes staying connected with friends and meeting new people super enjoyable aplication so thanx dost app... 135/500,N/A,N/A,"('N/A', 'N/A')"
Abhishek Satare,5,22 March 2025,"very fantastic like you Dostt App.This is a very simple way to make a new friend, thanks dostt app team...",N/A,N/A,"('N/A', 'N/A')"
Liston D'Souza,5,22 March 2025,This app is most usefull to make new friends and easy to use...,N/A,N/A,"('N/A', 'N/A')"
MOHD ZAYN,5,22 March 2025,i absolutely love the dost app! it's so easy to use and make staying connected with friends and meeting new people and enjoyable...,N/A,N/A,"('N/A', 'N/A')"
Rajesh Kumar,5,22 March 2025,very good app to meet local persons near you...,N/A,N/A,"('N/A', 'N/A')"
suman kumar,5,22 March 2025,I absolutely loved the dost app. it's so easy to use and makes staying connected with friends meeting new people super enjoyable...,N/A,N/A,"('N/A', 'N/A')"
Nares Goel,5,22 March 2025,Dostt App provides a secure and private social networking experience with end-to-end encryption always best*,N/A,N/A,"('N/A', 'N/A')"
GWMWTAO MRY,5,22 March 2025,I absolutely love the Dostt app ! It's so easy to use and makes staying connected with friends and meeting new people super enjoyable...,N/A,N/A,"('N/A', 'N/A')"
Bhurusuthar Khanora,5,22 March 2025,nice teding app 24/7friend avilval good app nice app...,N/A,N/A,"('N/A', 'N/A')"
suyog dorkadi,5,22 March 2025,I find this app very user friendly and I am enjoying using this app...,N/A,N/A,"('N/A', 'N/A')"
Manish Manish kumar,5,22 March 2025,Doostt app is so easy and very great app in india...,N/A,N/A,"('N/A', 'N/A')"
Yadaiah Tailor,1,22 March 2025,కాల్ రీసెవ్ చేసుకోవటం లేదు,Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
SANDEEP KUMAR,5,22 March 2025,i absolutely love this app. it's so easy to connected with friends. meeting new people super enjoyable...,N/A,N/A,"('N/A', 'N/A')"
Chandrawanshi Arjun,5,22 March 2025,"Dostt is a social networking platform that focuses on building genuine connections and friendships through audio and video calls, aiming to create a safe and inclusive environment for users...",N/A,N/A,"('N/A', 'N/A')"
Dheeraj Kumar,5,22 March 2025,thank,N/A,N/A,"('N/A', 'N/A')"
Akshat,5,22 March 2025,"I enjoy and love it this app , it's very simple to use...",N/A,N/A,"('N/A', 'N/A')"
Ayush Jamwal,5,22 March 2025,"Amazing app! Simple, effective, and impactful. Added so much value to my daily life. 5 stars...",N/A,N/A,"('N/A', 'N/A')"
raiji Divyanshu,5,22 March 2025,This app is very helpful for me . I make many friends from this app . i prefer everyone this app,N/A,N/A,"('N/A', 'N/A')"
Shreyash Singh,5,22 March 2025,thanking you__ Dostt App to better experience to join aur friends to chat and much more. I thinking is everything good performance in Dosst App in daily Uses thanking you...,N/A,N/A,"('N/A', 'N/A')"
Md Faizan Hussain,5,22 March 2025,this best app to talk people ....,N/A,N/A,"('N/A', 'N/A')"
Ashok Rathore,5,22 March 2025,I'm absolutey loving the dostt app live dost bana sakate he...,N/A,N/A,"('N/A', 'N/A')"
Asmit Sharma,5,22 March 2025,I absolutely the love Dostt app ! it's so easy to mekes and staying connected with friends and meeting new people super enjoyable...,N/A,N/A,"('N/A', 'N/A')"
Ruben Vetti,5,22 March 2025,This App Will Help To Making Friends and I Make A lot of friends...,N/A,N/A,"('N/A', 'N/A')"
Darshan Singh,5,22 March 2025,I absolutely love the Dostt app! It's soeasy to use and makes stayingconnected with friends and meeting newpeople super enjoyable...,N/A,N/A,"('N/A', 'N/A')"
Aryan Gaming,5,22 March 2025,This app is very nice and helpful to solve our daily problem Thanks for this app 👍👍😊,N/A,N/A,"('N/A', 'N/A')"
Sagar Samal,5,22 March 2025,A very nice for making friends through online platform.. Genuine people are there and app interface is also very user friendly...,N/A,N/A,"('N/A', 'N/A')"
Pranav S B,1,22 March 2025,Fraud app! money debited but unsuccessful. Filling fraudulent activity based on IT act.,Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
Jyoti,5,22 March 2025,Dating aur chatting ke liye best app hai*,N/A,N/A,3 people found this review helpful
Tanu,5,22 March 2025,"Best Dating Experience, User Experience Friendly And Excellent*",N/A,N/A,3 people found this review helpful
Madhusudan Sutradhar,5,22 March 2025,to make a new friend this app is good*,N/A,N/A,1 person found this review helpful
Sujata Paul,5,22 March 2025,Main is dating app se kaafi satisfied hoon*,N/A,N/A,3 people found this review helpful
Vaithees Vaithees,5,22 March 2025,super,N/A,N/A,"('N/A', 'N/A')"
viswa kranthi,1,22 March 2025,I've lost coins( money ). Customer support team is not responding. Better to use another dating app,Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
apps shorts,1,21 March 2025,"improve your server. it is toooooooo slow.. worst. waste.... and select the ladies carefully. don't select any waste, worst ladies.😅😅😅 they wasting our time. because we spent money here.",Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
S.K MAHENDRAN,1,21 March 2025,once on the app.network we getting loss,Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
NGB Bh,5,21 March 2025,I love this app......,N/A,N/A,"('N/A', 'N/A')"
Sundar Rk,1,21 March 2025,very poor,Gyani - Made in India for India,23 March 2025,"('N/A', 'N/A')"
A Google user,5,21 March 2025,tnz for this app,N/A,N/A,"('N/A', 'N/A')"
Mandakinee Dhyani,5,21 March 2025,Best app ..,N/A,N/A,"('N/A', 'N/A')"
Srikanth Narishetti,1,21 March 2025,big scam..... all girls are appointed...cheating everyone,Gyani - Made in India for India,21 March 2025,"('N/A', 'N/A')"
noufal binsad,1,21 March 2025,Take my coin without any call,Gyani - Made in India for India,21 March 2025,"('N/A', 'N/A')"
John Wesley,1,20 March 2025,worst app money losses don't use this,Gyani - Made in India for India,21 March 2025,"('N/A', 'N/A')"
A N O O P,1,20 March 2025,They are stealing money without connecting people.,Gyani - Made in India for India,21 March 2025,"('N/A', 'N/A')"
akshaykumar mandar,1,20 March 2025,wrost app.all coins will be cut immediately one call or two call.,Gyani - Made in India for India,21 March 2025,"('N/A', 'N/A')"
Pavan,2,20 March 2025,good app but . While speaking It automatically turns of Loudspeaker on everything 1 minutes. we can't use it with earphone. and only we have to use loudspeaker. it's worst bug,Gyani - Made in India for India,21 March 2025,"('N/A', 'N/A')"
Durga Arya,5,20 March 2025,best apps...,N/A,N/A,"('N/A', 'N/A')"
Ashish Kaushik,5,20 March 2025,This Dosti application is really awesome to make new friends I had made several friends here @,N/A,N/A,"('N/A', 'N/A')"
suren,1,20 March 2025,"Even after disconnecting the call , I've been charged for almost 1hr and after recharge of thousands of rupee without even using I lost my coons.This is a new scam. Beware guys",Gyani - Made in India for India,20 January 2025,"('N/A', 'N/A')"
Vanaja Vanaja,5,20 March 2025,"Impressed by the app's focus on building meaningful connections! Not just a random chat app, but a community. Highly recommend @",N/A,N/A,"('N/A', 'N/A')"
Smart Girl,5,20 March 2025,Love the app's emphasis on safety and security! Feel comfortable sharing thoughts and feelings. Great experience @,N/A,N/A,"('N/A', 'N/A')"
Bidyadhar Mandal,5,20 March 2025,"This application is scam protacted ,easy to nevigate @",N/A,N/A,"('N/A', 'N/A')"
Shankar Mahato,5,20 March 2025,"I'm absolutely loving the Dost app! It's revolutionized the way I connect with friends and family, offering so much more than your average messaging app.@",N/A,N/A,"('N/A', 'N/A')"
Manisha Ranvir,5,20 March 2025,best app..,N/A,N/A,"('N/A', 'N/A')"
KANIRAJA E,1,20 March 2025,I recharged 3 times one time I got logout l. When I came back my coins are completely gone... when I checked history it shows that I was talking to someone even though I didn't... Itt happened 4 times with my 2 different Account. I think we should inform this into cyber crime,Gyani - Made in India for India,13 March 2025,"('N/A', 'N/A')"
Suresh Mahato,5,20 March 2025,"recently started using the Dostt app, and I must say, I am absolutely impressed! As someone who values meaningful connections but often finds it challenging to meet new people, this app has been a breath of fresh air. From the moment I downloaded Dostt, the interface was friendly and easy to navigate@",N/A,N/A,12 people found this review helpful
prem patil,5,20 March 2025,op app download app ...,N/A,N/A,"('N/A', 'N/A')"
Anil Anil,5,20 March 2025,സൂപ്പർ,N/A,N/A,"('N/A', 'N/A')"
Aryanshi Senger,5,20 March 2025,@ best app,N/A,N/A,"('N/A', 'N/A')"
