Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Shital Kothari,1,7 April 2025,"I had the worst experience while purchasing a mouse with a 3 year warranty, I found an HP x200 mouse on their App mentioning a 3 year warranty. After purchasing I received the product having only one year warranty. I tried to explain to their customer representative Rakib, but he wanted me to connect with the brand for getting a 3 year warranty. why should I??? Brand mentioned on their product with one year warranty, but your app had wrong information. Worst customer support.","We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",7 April 2025,1 person found this review helpful
Bhavani Nagireddy,5,7 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",7 April 2025,"('N/A', 'N/A')"
Shivam Singh,1,7 April 2025,worst,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",7 April 2025,"('N/A', 'N/A')"
Dolly Puri,5,7 April 2025,good services,Hey there! It's a bliss to see that our service brought a smile to your face. We'll endeavor to keep it up. Keep Swiggying. 🙂,7 April 2025,"('N/A', 'N/A')"
INFINITY clinic,3,7 April 2025,Swiggy genie is not working properly and Please try to put it on the main screen interface as I have to search it first for ordering,"Hi, we are disappointed to hear about the trouble we put you through. We would like to look into this and make amends for the hassle. Please do share your registered details by dropping an email at swiggysocial@swiggy.in, we will ensure the quickest resolution.",7 April 2025,"('N/A', 'N/A')"
ANANDA MADIWALA,5,7 April 2025,good,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",7 April 2025,"('N/A', 'N/A')"
Rohan Hinndustani,5,7 April 2025,nice,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",7 April 2025,"('N/A', 'N/A')"
Divya Motwani,1,7 April 2025,i hate this app they said they will credit coupons worth 1000rs against my order but they have not credited any don't trust on this app specially return orders never take coupons against your payment better take cash in original payment method,"Hey there, we would like to understand more about this issue. Please share the order ID via email to swiggysocial@swiggy.in for a quick check and we will get back to you at the earliest.",7 April 2025,"('N/A', 'N/A')"
dilip kumar,1,7 April 2025,I am unable to login to my Swiggy account from last week when I tried only displayed try after 2 hr this issue still going on,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",7 April 2025,"('N/A', 'N/A')"
Prakash Ghodmare,5,7 April 2025,very nice,We are happy to hear such positive feedback. 🙂,7 April 2025,"('N/A', 'N/A')"
Dipesh Rathore,5,7 April 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",7 April 2025,"('N/A', 'N/A')"
Piyush Soneji,1,7 April 2025,very poor service in Rajkot,"Hi, we are sorry about the below-par experience with your order. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",7 April 2025,"('N/A', 'N/A')"
7B53RUHAAN KHAN,5,7 April 2025,I like it,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",7 April 2025,"('N/A', 'N/A')"
Murugan Murugan,5,7 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",7 April 2025,"('N/A', 'N/A')"
Devansh Miglani,1,7 April 2025,"purchased their one membership to get free delivery above 99 on Instamart, now they only offer free delivery above 199","Hey, we request you to let us know more about your experience by writing us an email at swiggysocial@swiggy.in from your registered email ID so that we can have your concern addressed.",7 April 2025,"('N/A', 'N/A')"
ram gopal dangi,1,7 April 2025,"making a lot of fools out of people The quality of food is very bad The customer service is also not good. If you send a message, they think something else. If you talk to the agent, he just says all sorts of things and there is no solution apart from that. And if you order food from any restaurant, the quality is very poor. Bad quality food is delivered and Tima will tell 30 minutes but if you compare the time with your watch, it goes above 50 minutes, it is a very bad condition.","Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",7 April 2025,"('N/A', 'N/A')"
Jagadeesh Jagadeesh,5,7 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",7 April 2025,"('N/A', 'N/A')"
Nancythakur Rajput,4,7 April 2025,Good,"Hi, thank you for delighting us with the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our service worth 5 stars.",7 April 2025,"('N/A', 'N/A')"
DEBES MUKHOPADHYAY,5,7 April 2025,Excellent,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",7 April 2025,"('N/A', 'N/A')"
Satya Tummala,1,7 April 2025,too late deliverys,"Hey there, we are sorry for any delay in delivering your order. Kindly share the order details by writing an email at swiggysocial@swiggy.in, we'll have it checked.",7 April 2025,"('N/A', 'N/A')"
Vijay Pathania,5,7 April 2025,nice,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",7 April 2025,"('N/A', 'N/A')"
Ayush Kumar,5,7 April 2025,very good,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",7 April 2025,"('N/A', 'N/A')"
Mohammadsattarbaba Mohammadabdul,3,7 April 2025,ok,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",7 April 2025,"('N/A', 'N/A')"
Sonali Kadge,4,7 April 2025,good,"Hello, thank you for the positive review. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",7 April 2025,"('N/A', 'N/A')"
Shaharban Shafi,5,7 April 2025,superfaaaasttt😍,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",7 April 2025,"('N/A', 'N/A')"
Suvankar Banerjee,4,7 April 2025,good,"Hello, thank you so much for the positive review! We'll endeavor to keep it up. Please let us know how we can provide service worth 5 stars by writing to us at swiggysocial@swiggy.in from your registered email address.",7 April 2025,"('N/A', 'N/A')"
Honey Gain,2,7 April 2025,good,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",7 April 2025,"('N/A', 'N/A')"
sathi Abbaireddy,1,7 April 2025,The worst service I ordered from the nearby restaurant. it shows 25 mins when I order but it takes more than 1 hour,"Hey there, we are sorry for any delay in delivering your order. Kindly share the order details by writing an email at swiggysocial@swiggy.in, we'll have it checked.",7 April 2025,"('N/A', 'N/A')"
Ayesha Khan,5,7 April 2025,noice service,"Hi there, thank you and we value your feedback. Do let us know more about your experience by dropping an email at swiggysocial@swiggy.in from your registered email address & we'll surely work towards improving the services.",7 April 2025,"('N/A', 'N/A')"
Sailu Ahir,5,7 April 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",7 April 2025,"('N/A', 'N/A')"
Asraf Khan,5,7 April 2025,good 👍,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",7 April 2025,"('N/A', 'N/A')"
Heera Kumar,4,7 April 2025,👌,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",7 April 2025,"('N/A', 'N/A')"
Ayush Raaz,5,7 April 2025,I think your services on the time,"Hey there, thank you for the valuable feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",7 April 2025,"('N/A', 'N/A')"
sami ansari,5,7 April 2025,nice 👍,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",7 April 2025,"('N/A', 'N/A')"
Shahnaz Haleem,5,7 April 2025,Great app,"Hey there, we're pleased that you enjoyed your experience with Swiggy. We'll endeavor to keep it up. Keep ordering. 🙂",7 April 2025,"('N/A', 'N/A')"
KUNWAR PAL,1,7 April 2025,"Useless app.when i order,every time not deliver on time. My address is absolutely correct but the delivery boy does not know how to reach.calling on the way.every time Cold food delivers.zomoto is better then swiggy.","Hey there, we apologize for the inconvenience caused. We request you to kindly let us know more about the issue by writing to us at swiggysocial@swiggy.in from your registered email address, so we can look into it and have it fixed at the earliest.",7 April 2025,"('N/A', 'N/A')"
Danish Khan,1,7 April 2025,very very bad service 2 gante me delevery nahi ay raha hai very very bad service,"Hey there, that should not have happened and we would like to get this checked right away. Kindly help us with your order ID over an email to swiggysocial@swiggy.in, it will help us take this up with our executives and work on corrective measures.",7 April 2025,"('N/A', 'N/A')"
