Username,Rating,Date,Review,Reply,Reply Date,Usefulness
Sabrej Saifi,4,4 April 2025,👍 👍 good 👍 👌,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",4 April 2025,"('N/A', 'N/A')"
Dharmendra Patel,5,4 April 2025,wah,"Hey there, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 🙂",4 April 2025,"('N/A', 'N/A')"
Ammar Varsi,1,4 April 2025,"poor customer service. complained several times for contaminated food, but no response 4 days completed.","Hey there, we would like to understand the miss in delivering the order within the promised timeline. Please share your order ID by writing to us at swiggysocial@swiggy.in from your registered email ID to have this checked further.",4 April 2025,"('N/A', 'N/A')"
Sweta Tiwari,4,4 April 2025,nyc app,"Hey, thank you for your feedback. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Pushpendra Goswami,5,4 April 2025,good service,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",4 April 2025,"('N/A', 'N/A')"
Kūmãr Ãñàñd,1,4 April 2025,bkwas,"Hi, please let us know how we can make our service better by writing to us at swiggysocial@swiggy.in from your registered email address.",4 April 2025,"('N/A', 'N/A')"
thambi jothipasu,5,4 April 2025,ஓகே l,"Hey, thank you for your kind review. We hope to keep on giving you a consistent service every time. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
Thangudu Pavan,1,4 April 2025,super,"Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",4 April 2025,"('N/A', 'N/A')"
Nitish Singh,5,4 April 2025,very good service,We are happy to hear such positive feedback. 🙂,4 April 2025,"('N/A', 'N/A')"
Prakash Jena,5,4 April 2025,very nice app,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
Aargh Chakraborti,1,4 April 2025,"I ordered a food item on Swiggy but I did not have any 187 rs change which was the order value and I also did not have any online payment options,so I asked the delivery partner to carry 500 rs change but instead of bringing the change he asked me to arrange the change anyway. I also asked swigger to call the delivery partner to do the same otherwise cancel the order. But the executive told me that order is already prepared so there will be a penalty of 187 rs for me. Stop harrassing like this.","Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",4 April 2025,"('N/A', 'N/A')"
Adarsh Pal,5,4 April 2025,nice,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Dhruva 007,2,4 April 2025,"during order placing it shows 30mins to delivery, after placing the order delivery time shows as 65mins. It is happening for 7th time.","Hi, please write to us about your experience at swiggysocial@swiggy.in from your registered email address, so we can better our services.",4 April 2025,"('N/A', 'N/A')"
Harshith Reddy,1,4 April 2025,it's a total trash never order in this app,"Hello, we're sorry for the unpleasant experience. Please share your concern along with your order details via email at swiggysocial@swiggy.in so that we will look into this & assist you better.",4 April 2025,"('N/A', 'N/A')"
kripal bisht,1,4 April 2025,"Pathetic, horrible and terrible service. I decided to move on from Swiggy and join Zomato. Here, I am appealing to everyone to uninstall Swiggy and install Zomato, you will get better offers on Zomato.","Hi, we are sorry about the sub-par experience you had faced while ordering with us. Please write to us at swiggysocial@swiggy.in along with the order ID, so we can assist you better.",4 April 2025,"('N/A', 'N/A')"
Deepshikha Mehra,1,4 April 2025,Their customer support sucks. It's been a month and I still have to receive my refund for a stale cat food product that I ordered. They just keep making excuses. Don't order stuff from their Instamart as they don't take responsibility.,"Hi, we are sorry about this. Please help us with the order id over an email at swiggysocial@swiggy.in, so we can help resolve the issue.",4 April 2025,"('N/A', 'N/A')"
Mona Rajput,5,4 April 2025,very nice,"Hello, nothing delights us more than hearing this. We are happy that you had a great experience. Keep Swiggying. 😊",4 April 2025,"('N/A', 'N/A')"
Poojitha Pullagarla,3,4 April 2025,good but we want offers,"Hey there, we are thankful to you for your review! We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
deviprasad maripi,5,4 April 2025,nice,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Abhijith Vs,4,4 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order. We would love to hear from you about how we could hit the 5-star rating. Please do share your thoughts by dropping an email at swiggysocial@swiggy.in.",4 April 2025,"('N/A', 'N/A')"
Usaid Jammu,5,4 April 2025,nice,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",4 April 2025,"('N/A', 'N/A')"
Shankari,5,4 April 2025,good,"Hey there, thank you for the perfect ratings. We appreciate your efforts in contributing to our improvements.",4 April 2025,"('N/A', 'N/A')"
Sudeept Mehra,1,4 April 2025,Customer support is a joke. They have been harassing me for the past 20 days now. All they say is we are trying to resolve the issue but nothing is resolved even now. They are refusing to refund the amount. Coupons that they have given are not working. For my 2000 rs order they have given me just one 425 rs coupon. what about the remaining 1500?????? Is this how you work for your customers? It's a joke. Now I have to submit my complaint in the consumer court as Swiggy has not helped me at all,"Hi there, apologies for the hassle you had to face. We would like to get this checked. Kindly drop an email to us at swiggysocial@swiggy.in from your registered mailbox and allow us the chance to do so.",4 April 2025,"('N/A', 'N/A')"
bunny kumar,5,4 April 2025,good,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",4 April 2025,"('N/A', 'N/A')"
Darshan Darshan K R,5,4 April 2025,super 🔥🔥🔥,"Hi there, thank you for your patronage and the perfect rating. We will strive to provide consistent seamless ordering experiences. Keep Swiggying!",4 April 2025,"('N/A', 'N/A')"
Santosh Yogi,5,4 April 2025,good service,"Hey there, glad that we have stood up to your expectations. Thank you for the positive review and the perfect star rating. Keep Swiggying. 🙂",4 April 2025,"('N/A', 'N/A')"
Chinni Venkatesh,4,4 April 2025,good,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.,4 April 2025,"('N/A', 'N/A')"
Sondi Pujitha,5,4 April 2025,nice,"Hey, thanks for the rating! This motivates us to keep serving you better with every order.",4 April 2025,"('N/A', 'N/A')"
Riddhesh Garg,2,4 April 2025,i am facing an issue where the notifications counter of the application reaches 999+ daily even though the notifications is cleared hope this gets cleared soon,"We're apologetic about this experience you've faced while ordering with us. Please write to us at swiggysocial@swiggy.in from your registered email address detailing your experience, so we can look into the issue and resolve it for you.",4 April 2025,"('N/A', 'N/A')"
W Shaikh,1,4 April 2025,I get delivered an uncooked food I have raised complaint on swigyy help line they call we are not help you in this please rate the restaurant I have loss my money and foolishly saying rate on restaurant Hell with this application I recommended never use this.,"Hey there, that doesn't sound right. We would like to have this investigated. Please share the relevant order ID to swiggysocial@swiggy.in and we will assist you further in this regard.",4 April 2025,"('N/A', 'N/A')"
Sankalp Singh,1,4 April 2025,Worst customer care any quick commerce can ever have!,"Hey there, we are sorry to know about your experience. Kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will get this checked.",4 April 2025,"('N/A', 'N/A')"
Satya Prakash,5,4 April 2025,good product and good services,"Hey, we are glad to have patrons like you and will strive towards providing better services to keep such reviews coming our way. Keep ordering.",4 April 2025,"('N/A', 'N/A')"
Pratibha Chakrabarty,5,4 April 2025,accha h,"Hey, thank you for the ratings. We request you to let us know more about your experience by writing an email to swiggysocial@swiggy.in so we can make our services better.",4 April 2025,"('N/A', 'N/A')"
NAGARJUNA MASS,5,4 April 2025,nice and superb,Hey there! Such positive reviews motivate us to strive hard to provide you a much better experience. Happy ordering. 🙂,4 April 2025,"('N/A', 'N/A')"
Rehan Khan,1,4 April 2025,very bad,"Hey there, we are sorry to have put you through such a situation. We would like to make amends and request you to kindly share the order ID along with the details of your concern at swiggysocial@swiggy.in and we will do what it takes to turn this around!",4 April 2025,"('N/A', 'N/A')"
